"affiliation","term","percent_vip","r_squared"
"สพป.เพชรบูรณ์ เขต 1","Infrastructure & Connectivity",11.733012657380558,9.502104132585929
"สพป.เพชรบูรณ์ เขต 1","Poor Family",19.417960522139598,9.502104132585929
"สพป.เพชรบูรณ์ เขต 1","School Distance",32.91932279850407,9.502104132585929
"สพป.เพชรบูรณ์ เขต 1","Student Level",8.590765487767136,9.502104132585929
"สพป.เพชรบูรณ์ เขต 1","school_size",27.338938534208637,9.502104132585929
"สพป.เพชรบูรณ์ เขต 2","Hard to Reach",7.539799434281557,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","Infrastructure & Connectivity",16.25090001234401,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","Poor Family",25.541432936044913,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","School Distance",9.888102130558504,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","Student Level",20.00219617198622,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 2","school_size",16.409331264455673,4.1783844380859305
"สพป.เพชรบูรณ์ เขต 3","Infrastructure & Connectivity",7.840361325080944,1.2672088862032171
"สพป.เพชรบูรณ์ เขต 3","Poor Family",8.747179943066588,1.2672088862032171
"สพป.เพชรบูรณ์ เขต 3","School Distance",42.1567181572277,1.2672088862032171
"สพป.เพชรบูรณ์ เขต 3","Student Level",29.16752822603521,1.2672088862032171
"สพป.เพชรบูรณ์ เขต 3","school_size",12.088212348589572,1.2672088862032171
"สพป.เลย เขต 1","Infrastructure & Connectivity",7.273220798430735,9.135302491050329
"สพป.เลย เขต 1","Poor Family",5.218086881340682,9.135302491050329
"สพป.เลย เขต 1","School Distance",46.68904220895707,9.135302491050329
"สพป.เลย เขต 1","Student Level",13.017206037686599,9.135302491050329
"สพป.เลย เขต 1","school_size",27.802444073584912,9.135302491050329
"สพป.เลย เขต 2","Infrastructure & Connectivity",18.298689881541634,2.385710479390786
"สพป.เลย เขต 2","Poor Family",10.034659168401433,2.385710479390786
"สพป.เลย เขต 2","School Distance",19.74983005409181,2.385710479390786
"สพป.เลย เขต 2","Student Level",25.66043156044193,2.385710479390786
"สพป.เลย เขต 2","school_size",26.2563893355232,2.385710479390786
"สพป.เลย เขต 3","Hard to Reach",5.114863090872243,11.746272140963246
"สพป.เลย เขต 3","Infrastructure & Connectivity",7.099250140518298,11.746272140963246
"สพป.เลย เขต 3","Poor Family",8.78053385437203,11.746272140963246
"สพป.เลย เขต 3","School Distance",18.669250096146087,11.746272140963246
"สพป.เลย เขต 3","Student Level",14.293013705462503,11.746272140963246
"สพป.เลย เขต 3","school_size",43.74784046092144,11.746272140963246
"สพป.แพร่ เขต 1","Hard to Reach",2.7529245332026617,58.628303468773915
"สพป.แพร่ เขต 1","Infrastructure & Connectivity",17.33744081849987,58.628303468773915
"สพป.แพร่ เขต 1","Poor Family",36.93203849505898,58.628303468773915
"สพป.แพร่ เขต 1","School Distance",13.401637196753246,58.628303468773915
"สพป.แพร่ เขต 1","Student Level",4.89259804446248,58.628303468773915
"สพป.แพร่ เขต 1","school_size",23.473261223081703,58.628303468773915
"สพป.แพร่ เขต 2","Infrastructure & Connectivity",8.743710464317848,5.88503882030453
"สพป.แพร่ เขต 2","Poor Family",56.04792653375486,5.88503882030453
"สพป.แพร่ เขต 2","School Distance",23.538960634765427,5.88503882030453
"สพป.แพร่ เขต 2","Student Level",11.669402367161876,5.88503882030453
"สพป.แม่ฮ่องสอน เขต 1","Hard to Reach",11.35516993872349,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","Infrastructure & Connectivity",28.57712976622389,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","Poor Family",3.018010048597676,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","School Distance",27.67640368817508,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","Student Level",0.4829956818583403,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 1","school_size",13.202516058975876,17.202913136470432
"สพป.แม่ฮ่องสอน เขต 2","Hard to Reach",14.66341280159199,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","Infrastructure & Connectivity",32.826887496864146,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","Poor Family",17.986695821524734,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","School Distance",6.209106757984413,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","Student Level",8.363001219422971,18.21970490363576
"สพป.แม่ฮ่องสอน เขต 2","school_size",13.959610311106168,18.21970490363576
"สพม.กรุงเทพมหานครเขต 1","Infrastructure & Connectivity",3.2357952574950035,21.473584558469863
"สพม.กรุงเทพมหานครเขต 1","School Distance",12.431551968461251,21.473584558469863
"สพม.กรุงเทพมหานครเขต 1","Student Level",17.80619596252191,21.473584558469863
"สพม.กรุงเทพมหานครเขต 1","school_size",66.52645681152184,21.473584558469863
"สพม.กาญจนบุรี","Infrastructure & Connectivity",30.271750792470563,19.454134216015373
"สพม.กาญจนบุรี","School Distance",10.666304442671684,19.454134216015373
"สพม.กาญจนบุรี","Student Level",0.8926241558543699,19.454134216015373
"สพม.กาญจนบุรี","school_size",58.169320609003385,19.454134216015373
"สพม.กาฬสินธุ์","Infrastructure & Connectivity",1.6705995705060388,35.57903200295252
"สพม.กาฬสินธุ์","School Distance",8.485572957654705,35.57903200295252
"สพม.กาฬสินธุ์","Student Level",31.121659328258012,35.57903200295252
"สพม.กาฬสินธุ์","school_size",58.72216814358125,35.57903200295252
"สพม.กำแพงเพชร","Infrastructure & Connectivity",16.472002874210858,19.473886244629007
"สพม.กำแพงเพชร","School Distance",9.43468088468217,19.473886244629007
"สพม.กำแพงเพชร","Student Level",6.249380099751195,19.473886244629007
"สพม.กำแพงเพชร","school_size",67.84393614135578,19.473886244629007
"สพม.ขอนแก่น","Infrastructure & Connectivity",5.020265553235935,26.304412650539398
"สพม.ขอนแก่น","School Distance",28.20259377539343,26.304412650539398
"สพม.ขอนแก่น","Student Level",10.911793907638762,26.304412650539398
"สพม.ขอนแก่น","school_size",46.69320978709749,26.304412650539398
"สพม.จันทบุรีตราด","Infrastructure & Connectivity",1.958636550358689,64.27054467155013
"สพม.จันทบุรีตราด","School Distance",15.463061333871234,64.27054467155013
"สพม.จันทบุรีตราด","Student Level",13.989008306019777,64.27054467155013
"สพม.จันทบุรีตราด","school_size",65.08688229051236,64.27054467155013
"สพม.ฉะเชิงเทรา","Infrastructure & Connectivity",13.427837586009863,49.499372067527574
"สพม.ฉะเชิงเทรา","School Distance",18.202994651255995,49.499372067527574
"สพม.ฉะเชิงเทรา","Student Level",16.09431874701399,49.499372067527574
"สพม.ฉะเชิงเทรา","school_size",38.56206800758149,49.499372067527574
"สพม.ชลบุรีระยอง","Infrastructure & Connectivity",15.997884165310445,34.80359196845811
"สพม.ชลบุรีระยอง","School Distance",19.260954154533945,34.80359196845811
"สพม.ชลบุรีระยอง","Student Level",10.653269572374208,34.80359196845811
"สพม.ชลบุรีระยอง","school_size",46.03181313159745,34.80359196845811
"สพม.ชัยภูมิ","Infrastructure & Connectivity",8.4768851446989,30.1557899781125
"สพม.ชัยภูมิ","School Distance",5.093659016847416,30.1557899781125
"สพม.ชัยภูมิ","Student Level",20.77946735209894,30.1557899781125
"สพม.ชัยภูมิ","school_size",65.64998848635474,30.1557899781125
"สพม.ตรังกระบี่","Infrastructure & Connectivity",17.930673810767995,25.43881341883911
"สพม.ตรังกระบี่","School Distance",16.877006811450634,25.43881341883911
"สพม.ตรังกระบี่","Student Level",12.786586796130587,25.43881341883911
"สพม.ตรังกระบี่","school_size",52.40573258165079,25.43881341883911
"สพม.ตาก","Hard to Reach",15.369389758372469,31.927806520877354
"สพม.ตาก","Infrastructure & Connectivity",2.922346438711236,31.927806520877354
"สพม.ตาก","School Distance",25.415053547067075,31.927806520877354
"สพม.ตาก","Student Level",3.7008341499322404,31.927806520877354
"สพม.ตาก","school_size",37.82511858198944,31.927806520877354
"สพม.นครปฐม","Infrastructure & Connectivity",20.16445068901299,32.64901675010842
"สพม.นครปฐม","School Distance",4.795180555094549,32.64901675010842
"สพม.นครปฐม","Student Level",5.320923954723369,32.64901675010842
"สพม.นครปฐม","school_size",69.71944480116909,32.64901675010842
"สพม.นครพนม","Infrastructure & Connectivity",9.518369362405094,38.2899494432992
"สพม.นครพนม","School Distance",3.5125130283010995,38.2899494432992
"สพม.นครพนม","Student Level",18.104914772334073,38.2899494432992
"สพม.นครพนม","school_size",68.86420283695972,38.2899494432992
"สพม.นครราชสีมา","Infrastructure & Connectivity",9.591873485342731,31.144537928030168
"สพม.นครราชสีมา","School Distance",24.907875680351395,31.144537928030168
"สพม.นครราชสีมา","Student Level",2.5699700619699155,31.144537928030168
"สพม.นครราชสีมา","school_size",62.93028077233595,31.144537928030168
"สพม.นครศรีธรรมราช","Infrastructure & Connectivity",9.058444968392061,36.33813029636839
"สพม.นครศรีธรรมราช","School Distance",12.208178239319233,36.33813029636839
"สพม.นครศรีธรรมราช","Student Level",45.69761329930592,36.33813029636839
"สพม.นครศรีธรรมราช","school_size",33.03576349298279,36.33813029636839
"สพม.นครสวรรค์","Infrastructure & Connectivity",23.88914075556012,32.3871680370034
"สพม.นครสวรรค์","School Distance",33.28101505991182,32.3871680370034
"สพม.นครสวรรค์","Student Level",16.11158927150539,32.3871680370034
"สพม.นครสวรรค์","school_size",26.718254913022665,32.3871680370034
"สพม.นนทบุรี","Infrastructure & Connectivity",53.76789821168121,20.38349447310996
"สพม.นนทบุรี","School Distance",15.26046093960289,20.38349447310996
"สพม.นนทบุรี","Student Level",21.842132972056316,20.38349447310996
"สพม.นนทบุรี","school_size",9.129507876659591,20.38349447310996
"สพม.นราธิวาส","Infrastructure & Connectivity",20.62087678913008,68.12100147597103
"สพม.นราธิวาส","School Distance",35.416711189798136,68.12100147597103
"สพม.นราธิวาส","Student Level",30.927280448025897,68.12100147597103
"สพม.นราธิวาส","school_size",13.03513157304589,68.12100147597103
"สพม.น่าน","Hard to Reach",12.727549766270357,35.70353159226061
"สพม.น่าน","Infrastructure & Connectivity",14.339085430060802,35.70353159226061
"สพม.น่าน","School Distance",6.891438912404694,35.70353159226061
"สพม.น่าน","Student Level",15.090315165696628,35.70353159226061
"สพม.น่าน","school_size",39.3443876110281,35.70353159226061
"สพม.บึงกาฬ","Infrastructure & Connectivity",18.280566389402573,22.306106580353006
"สพม.บึงกาฬ","School Distance",38.27427530097945,22.306106580353006
"สพม.บึงกาฬ","Student Level",6.0925224026382985,22.306106580353006
"สพม.บึงกาฬ","school_size",37.35263590697968,22.306106580353006
"สพม.บุรีรัมย์","Infrastructure & Connectivity",9.176751750292159,23.02393613347526
"สพม.บุรีรัมย์","School Distance",25.378340239705246,23.02393613347526
"สพม.บุรีรัมย์","Student Level",3.6272410781048987,23.02393613347526
"สพม.บุรีรัมย์","school_size",61.817666931897705,23.02393613347526
"สพม.ปทุมธานี","Infrastructure & Connectivity",3.9453666535659893,24.962505670017357
"สพม.ปทุมธานี","School Distance",16.21901748221615,24.962505670017357
"สพม.ปทุมธานี","Student Level",32.98585040560428,24.962505670017357
"สพม.ปทุมธานี","school_size",28.44159154273087,24.962505670017357
"สพม.ประจวบคีรีขันธ์","Infrastructure & Connectivity",3.5833911949533785,59.834166817633204
"สพม.ประจวบคีรีขันธ์","School Distance",16.79813590183248,59.834166817633204
"สพม.ประจวบคีรีขันธ์","Student Level",20.0385843889622,59.834166817633204
"สพม.ประจวบคีรีขันธ์","school_size",59.57988851425194,59.834166817633204
"สพม.ปราจีนบุรีนครนายก","Infrastructure & Connectivity",11.16776665686286,63.21314997200511
"สพม.ปราจีนบุรีนครนายก","School Distance",19.464946511934873,63.21314997200511
"สพม.ปราจีนบุรีนครนายก","Student Level",11.225561946294313,63.21314997200511
"สพม.ปราจีนบุรีนครนายก","school_size",58.14172488490796,63.21314997200511
"สพม.ปัตตานี","Infrastructure & Connectivity",11.061030959971715,59.702150757984754
"สพม.ปัตตานี","School Distance",20.352757877283533,59.702150757984754
"สพม.ปัตตานี","Student Level",24.8274786374888,59.702150757984754
"สพม.ปัตตานี","school_size",43.75873252525595,59.702150757984754
"สพม.พระนครศรีอยุธยา","Infrastructure & Connectivity",20.5839271939515,45.39582345237008
"สพม.พระนครศรีอยุธยา","School Distance",5.063006787952315,45.39582345237008
"สพม.พระนครศรีอยุธยา","Student Level",13.638916162198338,45.39582345237008
"สพม.พระนครศรีอยุธยา","school_size",60.714149855897844,45.39582345237008
"สพม.พะเยา","Infrastructure & Connectivity",10.24201655181625,40.76429403272748
"สพม.พะเยา","School Distance",14.302365272734598,40.76429403272748
"สพม.พะเยา","Student Level",47.64101464225578,40.76429403272748
"สพม.พะเยา","school_size",27.814603533193377,40.76429403272748
"สพม.พังงาภูเก็ตระนอง","Infrastructure & Connectivity",1.4382779848860852,55.09014613931659
"สพม.พังงาภูเก็ตระนอง","School Distance",26.25961142757747,55.09014613931659
"สพม.พังงาภูเก็ตระนอง","Student Level",32.668834097021914,55.09014613931659
"สพม.พังงาภูเก็ตระนอง","school_size",39.63327649051452,55.09014613931659
"สพม.พัทลุง","Infrastructure & Connectivity",7.140065792431826,32.8861498629412
"สพม.พัทลุง","School Distance",7.539842718434263,32.8861498629412
"สพม.พัทลุง","Student Level",54.754794995766154,32.8861498629412
"สพม.พัทลุง","school_size",30.565296493367757,32.8861498629412
"สพม.พิจิตร","Infrastructure & Connectivity",7.1025857970172055,30.733218271243558
"สพม.พิจิตร","School Distance",18.120111688176305,30.733218271243558
"สพม.พิจิตร","Student Level",9.787816697636885,30.733218271243558
"สพม.พิจิตร","school_size",64.98948581716961,30.733218271243558
"สพม.พิษณุโลกอุตรดิตถ์","Infrastructure & Connectivity",21.793467351690303,19.817415109887538
"สพม.พิษณุโลกอุตรดิตถ์","School Distance",9.089462672570471,19.817415109887538
"สพม.พิษณุโลกอุตรดิตถ์","Student Level",12.918369275285999,19.817415109887538
"สพม.พิษณุโลกอุตรดิตถ์","school_size",56.19870070045323,19.817415109887538
"สพม.มหาสารคาม","Infrastructure & Connectivity",10.35819308826422,29.536896666940066
"สพม.มหาสารคาม","School Distance",0.6830910961236879,29.536896666940066
"สพม.มหาสารคาม","Student Level",30.311771111673576,29.536896666940066
"สพม.มหาสารคาม","school_size",58.646944703938516,29.536896666940066
"สพม.มุกดาหาร","Infrastructure & Connectivity",12.09788619066739,15.153326966557357
"สพม.มุกดาหาร","School Distance",55.398529201946694,15.153326966557357
"สพม.มุกดาหาร","Student Level",26.88639314281566,15.153326966557357
"สพม.มุกดาหาร","school_size",5.617191464570257,15.153326966557357
"สพม.ยะลา","Infrastructure & Connectivity",26.427079736928935,73.37447558273642
"สพม.ยะลา","School Distance",1.406685029063047,73.37447558273642
"สพม.ยะลา","Student Level",9.504628122800248,73.37447558273642
"สพม.ยะลา","school_size",62.661607111207765,73.37447558273642
"สพม.ราชบุรี","Infrastructure & Connectivity",15.472857988101397,26.55751570602667
"สพม.ราชบุรี","School Distance",16.84416213977186,26.55751570602667
"สพม.ราชบุรี","Student Level",1.5455755755800316,26.55751570602667
"สพม.ราชบุรี","school_size",66.13740429654672,26.55751570602667
"สพม.ร้อยเอ็ด","Infrastructure & Connectivity",15.611165025959036,32.838940553159404
"สพม.ร้อยเอ็ด","School Distance",9.815295595352742,32.838940553159404
"สพม.ร้อยเอ็ด","Student Level",18.13303880311779,32.838940553159404
"สพม.ร้อยเอ็ด","school_size",56.44050057557043,32.838940553159404
"สพม.ลพบุรี","Infrastructure & Connectivity",27.88663537731751,39.026230518466924
"สพม.ลพบุรี","School Distance",11.300516642475394,39.026230518466924
"สพม.ลพบุรี","Student Level",12.516203989001559,39.026230518466924
"สพม.ลพบุรี","school_size",48.296643991205535,39.026230518466924
"สพม.ลำปางลำพูน","Hard to Reach",18.439648228964586,33.63577587054688
"สพม.ลำปางลำพูน","Infrastructure & Connectivity",6.85799917793412,33.63577587054688
"สพม.ลำปางลำพูน","School Distance",1.3223846869462883,33.63577587054688
"สพม.ลำปางลำพูน","Student Level",29.1568658323193,33.63577587054688
"สพม.ลำปางลำพูน","school_size",44.223102073835705,33.63577587054688
"สพม.ศรีสะเกษยโสธร","Infrastructure & Connectivity",32.38030926885937,33.578797780719604
"สพม.ศรีสะเกษยโสธร","School Distance",6.236165675101256,33.578797780719604
"สพม.ศรีสะเกษยโสธร","Student Level",22.35650431103193,33.578797780719604
"สพม.ศรีสะเกษยโสธร","school_size",39.027020745007434,33.578797780719604
"สพม.สกลนคร","Infrastructure & Connectivity",20.04224478586085,29.352726169771014
"สพม.สกลนคร","School Distance",1.6867565344603945,29.352726169771014
"สพม.สกลนคร","Student Level",5.135514927356958,29.352726169771014
"สพม.สกลนคร","school_size",73.13548375232179,29.352726169771014
"สพม.สงขลาสตูล","Infrastructure & Connectivity",18.579944865271045,34.68603848732461
"สพม.สงขลาสตูล","School Distance",12.14644558020501,34.68603848732461
"สพม.สงขลาสตูล","Student Level",37.51043627469738,34.68603848732461
"สพม.สงขลาสตูล","school_size",31.763173279826564,34.68603848732461
"สพม.สมุทรปราการ","Infrastructure & Connectivity",26.00233261535419,26.72862610343079
"สพม.สมุทรปราการ","School Distance",7.221191663833421,26.72862610343079
"สพม.สมุทรปราการ","Student Level",16.572765958771353,26.72862610343079
"สพม.สมุทรปราการ","school_size",50.203709762041036,26.72862610343079
"สพม.สมุทรสาครสมุทรสงคราม","Infrastructure & Connectivity",22.076448756429166,63.47021174603897
"สพม.สมุทรสาครสมุทรสงคราม","School Distance",25.386764697955876,63.47021174603897
"สพม.สมุทรสาครสมุทรสงคราม","Student Level",25.995563332895504,63.47021174603897
"สพม.สมุทรสาครสมุทรสงคราม","school_size",26.54122321271946,63.47021174603897
"สพม.สระบุรี","Infrastructure & Connectivity",15.191276087141238,42.10431453245968
"สพม.สระบุรี","School Distance",15.268852624142923,42.10431453245968
"สพม.สระบุรี","Student Level",17.77904046875487,42.10431453245968
"สพม.สระบุรี","school_size",51.760830819960965,42.10431453245968
"สพม.สระแก้ว","Infrastructure & Connectivity",21.299535631205575,66.58037194945662
"สพม.สระแก้ว","School Distance",6.774581083461343,66.58037194945662
"สพม.สระแก้ว","Student Level",24.30319692536849,66.58037194945662
"สพม.สระแก้ว","school_size",47.622686359964604,66.58037194945662
"สพม.สิงห์บุรีอ่างทอง","Infrastructure & Connectivity",28.540335291315653,64.2700447480475
"สพม.สิงห์บุรีอ่างทอง","School Distance",16.003430731184373,64.2700447480475
"สพม.สิงห์บุรีอ่างทอง","Student Level",2.6539635509158908,64.2700447480475
"สพม.สิงห์บุรีอ่างทอง","school_size",52.80227042658408,64.2700447480475
"สพม.สุพรรณบุรี","Infrastructure & Connectivity",29.1692960886174,24.501942779451568
"สพม.สุพรรณบุรี","School Distance",45.88045786901924,24.501942779451568
"สพม.สุพรรณบุรี","Student Level",17.116437653850358,24.501942779451568
"สพม.สุพรรณบุรี","school_size",7.833808388512998,24.501942779451568
"สพม.สุราษฎร์ธานีชุมพร","Infrastructure & Connectivity",8.528727361107032,41.66275311067048
"สพม.สุราษฎร์ธานีชุมพร","School Distance",17.776508218093465,41.66275311067048
"สพม.สุราษฎร์ธานีชุมพร","Student Level",24.83963377343481,41.66275311067048
"สพม.สุราษฎร์ธานีชุมพร","school_size",48.8551306473647,41.66275311067048
"สพม.สุรินทร์","Infrastructure & Connectivity",10.948396241222708,48.393794771587764
"สพม.สุรินทร์","School Distance",17.811989078593037,48.393794771587764
"สพม.สุรินทร์","Student Level",30.58222962057668,48.393794771587764
"สพม.สุรินทร์","school_size",40.65738505960757,48.393794771587764
"สพม.สุโขทัย","Infrastructure & Connectivity",29.401321904690075,36.73405737918289
"สพม.สุโขทัย","School Distance",7.89769359806246,36.73405737918289
"สพม.สุโขทัย","Student Level",12.497640376801684,36.73405737918289
"สพม.สุโขทัย","school_size",50.20334412044578,36.73405737918289
"สพม.หนองคาย","Infrastructure & Connectivity",16.939435474805826,26.63719841943541
"สพม.หนองคาย","School Distance",9.94878186833892,26.63719841943541
"สพม.หนองคาย","Student Level",12.671430314559442,26.63719841943541
"สพม.หนองคาย","school_size",60.4403523422958,26.63719841943541
"สพม.อุดรธานี","Infrastructure & Connectivity",8.250806132386833,34.00838307595262
"สพม.อุดรธานี","School Distance",8.234984730118414,34.00838307595262
"สพม.อุดรธานี","Student Level",0.43936582762821463,34.00838307595262
"สพม.อุดรธานี","school_size",83.07484330986652,34.00838307595262
"สพม.อุทัยธานีชัยนาท","Infrastructure & Connectivity",27.129264202805267,45.18488235739972
"สพม.อุทัยธานีชัยนาท","School Distance",10.78562516409665,45.18488235739972
"สพม.อุทัยธานีชัยนาท","Student Level",1.629099021756491,45.18488235739972
"สพม.อุทัยธานีชัยนาท","school_size",60.45601161134159,45.18488235739972
"สพม.อุบลราชธานีอำนาจเจริญ","Infrastructure & Connectivity",27.11388225784342,44.46308981189155
"สพม.อุบลราชธานีอำนาจเจริญ","School Distance",7.995242386512652,44.46308981189155
"สพม.อุบลราชธานีอำนาจเจริญ","Student Level",10.32504954893015,44.46308981189155
"สพม.อุบลราชธานีอำนาจเจริญ","school_size",54.56582580671377,44.46308981189155
"สพม.เชียงราย","Infrastructure & Connectivity",12.307292131508827,14.158670689748359
"สพม.เชียงราย","School Distance",10.379191408540006,14.158670689748359
"สพม.เชียงราย","Student Level",50.78299451954223,14.158670689748359
"สพม.เชียงราย","school_size",26.530521940408946,14.158670689748359
"สพม.เชียงใหม่","Hard to Reach",13.65999427636132,23.482833342746122
"สพม.เชียงใหม่","Infrastructure & Connectivity",18.710949433491642,23.482833342746122
"สพม.เชียงใหม่","School Distance",24.130715087396155,23.482833342746122
"สพม.เชียงใหม่","Student Level",9.026004096432596,23.482833342746122
"สพม.เชียงใหม่","school_size",15.179936436101883,23.482833342746122
"สพม.เพชรบุรี","Infrastructure & Connectivity",9.870824619458016,28.440340179604785
"สพม.เพชรบุรี","School Distance",13.762144807076766,28.440340179604785
"สพม.เพชรบุรี","Student Level",17.591643222727946,28.440340179604785
"สพม.เพชรบุรี","school_size",58.775387350737276,28.440340179604785
"สพม.เพชรบูรณ์","Infrastructure & Connectivity",11.520056302984619,47.55307287483951
"สพม.เพชรบูรณ์","School Distance",41.04948185514045,47.55307287483951
"สพม.เพชรบูรณ์","Student Level",15.47579950053873,47.55307287483951
"สพม.เพชรบูรณ์","school_size",31.954662341336213,47.55307287483951
"สพม.เลยหนองบัวลำภู","Infrastructure & Connectivity",41.822125549456196,28.65218542024929
"สพม.เลยหนองบัวลำภู","School Distance",15.149455821270648,28.65218542024929
"สพม.เลยหนองบัวลำภู","Student Level",5.108046758694693,28.65218542024929
"สพม.เลยหนองบัวลำภู","school_size",37.920371870578464,28.65218542024929
"สพม.แพร่","Infrastructure & Connectivity",24.234022507141564,25.10890438565689
"สพม.แพร่","School Distance",15.009617764179644,25.10890438565689
"สพม.แพร่","Student Level",31.614070226718905,25.10890438565689
"สพม.แพร่","school_size",29.14228950195989,25.10890438565689
"สพม.แม่ฮ่องสอน","Hard to Reach",24.093267952678186,80.3585815870575
"สพม.แม่ฮ่องสอน","Infrastructure & Connectivity",16.8427677788175,80.3585815870575
"สพม.แม่ฮ่องสอน","School Distance",7.643766119200111,80.3585815870575
"สพม.แม่ฮ่องสอน","Student Level",6.256202373386236,80.3585815870575
"สพม.แม่ฮ่องสอน","school_size",36.32295962457901,80.3585815870575
